,Loss/Train,Accuracy/Train,Loss/Valid,Accuracy/Valid
0,2.104651689529419,0.2624198794364929,1.5935978889465332,0.37880000472068787
1,1.2829084396362305,0.5285657048225403,1.5238171815872192,0.47600001096725464
2,0.9950714111328125,0.6476762890815735,1.283441185951233,0.5719000101089478
3,0.84662926197052,0.705508828163147,0.9264139533042908,0.6758999824523926
4,0.759860634803772,0.7376201748847961,0.7478014230728149,0.7379999756813049
5,0.7143235802650452,0.7552884817123413,0.77943354845047,0.7200000286102295
6,0.6835164427757263,0.7671874761581421,0.9491006135940552,0.6746000051498413
7,0.6673779487609863,0.7726362347602844,0.8323397040367126,0.72079998254776
8,0.6495992541313171,0.7772436141967773,0.7450147271156311,0.7519000172615051
9,0.6355345845222473,0.7847957015037537,0.8437995910644531,0.715399980545044
10,0.6213186383247375,0.789803683757782,0.8070204257965088,0.732200026512146
11,0.61115562915802,0.7921474575996399,1.0256344079971313,0.6671000123023987
12,0.6100218296051025,0.7939102649688721,0.7723473310470581,0.7394000291824341
13,0.592623233795166,0.799098551273346,0.7543102502822876,0.7419000267982483
14,0.5921440720558167,0.8014623522758484,0.8931599855422974,0.7085999846458435
15,0.5828244090080261,0.8045673370361328,0.8478908538818359,0.7123000025749207
16,0.5827311277389526,0.8030248284339905,0.7813720703125,0.7336999773979187
17,0.5801703333854675,0.8008213043212891,0.796831488609314,0.7293999791145325
18,0.5765252113342285,0.8050881624221802,0.6288655400276184,0.7919999957084656
19,0.5717992782592773,0.806911051273346,0.8592615127563477,0.7159000039100647
20,0.5638620257377625,0.8098557591438293,0.72057044506073,0.7578999996185303
21,0.5677610039710999,0.8090544939041138,0.977807343006134,0.6798999905586243
22,0.5639196038246155,0.8102964758872986,0.7274196743965149,0.7587000131607056
23,0.5545742511749268,0.8128806352615356,1.2510484457015991,0.6001999974250793
24,0.5588953495025635,0.8106771111488342,0.7211961150169373,0.7554000020027161
25,0.5575278997421265,0.810817301273346,0.7376507520675659,0.7538999915122986
26,0.5538298487663269,0.8132011294364929,0.944176971912384,0.6965000033378601
27,0.5537077784538269,0.8123798370361328,0.8045283555984497,0.7272999882698059
28,0.5558814406394958,0.813361406326294,0.7588669061660767,0.7401999831199646
29,0.5487834215164185,0.8133814334869385,0.7426533102989197,0.7569000124931335
30,0.5553063154220581,0.8118389248847961,0.699576735496521,0.7626000046730042
31,0.5479542016983032,0.8143228888511658,0.8596144318580627,0.7059999704360962
32,0.5434887409210205,0.8167667984962463,0.8426604270935059,0.724399983882904
33,0.5521663427352905,0.8130408525466919,1.5228818655014038,0.5648999810218811
34,0.5491470694541931,0.8151242136955261,1.055304765701294,0.656499981880188
35,0.5372108817100525,0.8198517560958862,0.6828885674476624,0.7738000154495239
36,0.5441249012947083,0.8173277378082275,0.692310094833374,0.7626000046730042
37,0.537808895111084,0.8180288672447205,0.7768325805664062,0.7315000295639038
38,0.542092502117157,0.8184494972229004,0.7479618191719055,0.75
39,0.5452389717102051,0.8169671297073364,0.6388057470321655,0.7807999849319458
40,0.5395800471305847,0.8168870210647583,0.6940456628799438,0.7613000273704529
41,0.5417115688323975,0.8180689215660095,0.7914602756500244,0.7390000224113464
42,0.543858528137207,0.8176882863044739,0.6475719213485718,0.7788000106811523
43,0.5323541760444641,0.8195112347602844,0.5993570685386658,0.795799970626831
44,0.5350635051727295,0.8196914792060852,1.9592616558074951,0.5302000045776367
45,0.536456823348999,0.8193910121917725,0.7954062223434448,0.7387999892234802
46,0.5352411270141602,0.8196514248847961,0.9864329695701599,0.684499979019165
47,0.5386843085289001,0.8188501596450806,0.6964609622955322,0.7598000168800354
48,0.5360580682754517,0.8202323913574219,1.0812946557998657,0.659500002861023
49,0.5369557738304138,0.8197916746139526,0.9940869212150574,0.6710000038146973
50,0.3192274868488312,0.8942508101463318,0.36382830142974854,0.8784000277519226
51,0.2713448405265808,0.9105769395828247,0.3451864719390869,0.8827000260353088
52,0.2500680387020111,0.9175080060958862,0.34929993748664856,0.8805999755859375
53,0.2427939921617508,0.9193710088729858,0.36161118745803833,0.8794999718666077
54,0.23723329603672028,0.9215344786643982,0.40934163331985474,0.864799976348877
55,0.2375805526971817,0.9199919700622559,0.4193170368671417,0.8633000254631042
56,0.23703958094120026,0.9214743375778198,0.42193636298179626,0.8618999719619751
57,0.23883384466171265,0.9199719429016113,0.4181542694568634,0.8601999878883362
58,0.23634891211986542,0.9207531809806824,0.4623691141605377,0.8536999821662903
59,0.23682339489459991,0.9207932949066162,0.3970687687397003,0.8702999949455261
60,0.23931606113910675,0.9196915030479431,0.4417320191860199,0.8539000153541565
61,0.2371090203523636,0.9206530451774597,0.39966005086898804,0.8704000115394592
62,0.23591548204421997,0.9203125238418579,0.49113091826438904,0.8400999903678894
63,0.23532013595104218,0.9212339520454407,0.4626055955886841,0.854200005531311
64,0.23443467915058136,0.9223958253860474,0.5375075936317444,0.8269000053405762
65,0.23003655672073364,0.9234775900840759,0.41127389669418335,0.864300012588501
66,0.23082686960697174,0.9221354126930237,0.47310003638267517,0.8432000279426575
67,0.2302088737487793,0.9224759340286255,0.4690929651260376,0.8449000120162964
68,0.22325807809829712,0.926522433757782,0.4634551405906677,0.8476999998092651
69,0.22182026505470276,0.9263821840286255,0.42791101336479187,0.8614000082015991
70,0.22491350769996643,0.9243189096450806,0.4190579056739807,0.8640999794006348
71,0.22183041274547577,0.9261417984962463,0.41256943345069885,0.8637999892234802
72,0.21743595600128174,0.9261217713356018,0.4449191987514496,0.8557999730110168
73,0.22018097341060638,0.9265825152397156,0.3935721516609192,0.8727999925613403
74,0.2179136872291565,0.9271233677864075,0.4796160161495209,0.8446999788284302
75,0.21695096790790558,0.9281450510025024,0.40403860807418823,0.870199978351593
76,0.2128376066684723,0.9291666746139526,0.42046719789505005,0.8641999959945679
77,0.21552591025829315,0.9277644157409668,0.49826377630233765,0.838100016117096
78,0.20923975110054016,0.9298678040504456,0.4688044786453247,0.8508999943733215
79,0.21207650005817413,0.9302483797073364,0.49949124455451965,0.8406000137329102
80,0.20887431502342224,0.9295071959495544,0.4217424988746643,0.8610000014305115
81,0.21108070015907288,0.9294671416282654,0.5043869614601135,0.8346999883651733
82,0.20779916644096375,0.9296474456787109,0.42665767669677734,0.8615000247955322
83,0.20300644636154175,0.9328926205635071,0.4332154393196106,0.8662999868392944
84,0.20319296419620514,0.9322115182876587,0.4106637239456177,0.8673999905586243
85,0.20956096053123474,0.9300480484962463,0.45375797152519226,0.8561000227928162
86,0.200328528881073,0.932812511920929,0.46084773540496826,0.8492000102996826
87,0.20380806922912598,0.9326522350311279,0.45533475279808044,0.8539000153541565
88,0.19883492588996887,0.9341946840286255,0.47058600187301636,0.8514000177383423
89,0.20501451194286346,0.9302483797073364,0.43440964818000793,0.8597999811172485
90,0.20219434797763824,0.9317307472229004,0.44925159215927124,0.8585000038146973
91,0.1998918652534485,0.9338942170143127,0.47070643305778503,0.8515999913215637
92,0.19800233840942383,0.9340544939041138,0.4974597990512848,0.8424000144004822
93,0.20029032230377197,0.9338341355323792,0.47697678208351135,0.8464999794960022
94,0.20082278549671173,0.9331530332565308,0.46759381890296936,0.8519999980926514
95,0.1982317417860031,0.9338541626930237,0.43216872215270996,0.8614000082015991
96,0.19444869458675385,0.9359976053237915,0.4158466160297394,0.8679999709129333
97,0.19461993873119354,0.9354968070983887,0.4003162384033203,0.8707000017166138
98,0.19688144326210022,0.9345953464508057,0.4130934774875641,0.8641999959945679
99,0.19298654794692993,0.9369992017745972,0.5464818477630615,0.8314999938011169
100,0.09631574898958206,0.9713942408561707,0.2725343704223633,0.911899983882904
101,0.06645938009023666,0.9818710088729858,0.2679316997528076,0.9161999821662903
102,0.0551893524825573,0.9857972860336304,0.2646310329437256,0.9178000092506409
103,0.04871442914009094,0.98828125,0.2626839578151703,0.9178000092506409
104,0.044842906296253204,0.9889823794364929,0.26994219422340393,0.9175000190734863
105,0.03854354843497276,0.9913862347602844,0.2736097276210785,0.9168999791145325
106,0.035079553723335266,0.9922676086425781,0.26432639360427856,0.9200999736785889
107,0.03271239623427391,0.9930288195610046,0.26911354064941406,0.9175999760627747
108,0.029209736734628677,0.9939703345298767,0.26785051822662354,0.9218999743461609
109,0.028581790626049042,0.9943309426307678,0.2665165364742279,0.9192000031471252
110,0.02746962569653988,0.9943109154701233,0.2651752233505249,0.919700026512146
111,0.02556878700852394,0.9950520992279053,0.26904556155204773,0.919700026512146
112,0.023145483806729317,0.9961538314819336,0.2721039652824402,0.9182000160217285
113,0.023099983111023903,0.9957732558250427,0.2718956172466278,0.920799970626831
114,0.025122426450252533,0.995232343673706,0.2702123820781708,0.9194999933242798
115,0.021442526951432228,0.9962339997291565,0.2742784321308136,0.9186999797821045
116,0.021804891526699066,0.9963341355323792,0.2758063077926636,0.9190000295639038
117,0.019807223230600357,0.9969751834869385,0.2727273404598236,0.9194999933242798
118,0.020321514457464218,0.9966946840286255,0.272446870803833,0.9204999804496765
119,0.019542235881090164,0.9970152378082275,0.272652268409729,0.9223999977111816
120,0.020205331966280937,0.9967347979545593,0.2897902727127075,0.9172999858856201
121,0.01983070559799671,0.9971153736114502,0.2763637602329254,0.9215999841690063
122,0.01810275949537754,0.9974960088729858,0.27779486775398254,0.9211999773979187
123,0.01913551427423954,0.996955156326294,0.2886675298213959,0.9178000092506409
124,0.019850092008709908,0.9966546297073364,0.27475738525390625,0.9172000288963318
125,0.018171483650803566,0.9971153736114502,0.2830621004104614,0.9187999963760376
126,0.017842914909124374,0.997736394405365,0.2762279510498047,0.9192000031471252
127,0.01881369948387146,0.9970953464508057,0.2847302258014679,0.9187999963760376
128,0.018486954271793365,0.9972155690193176,0.28098103404045105,0.9196000099182129
129,0.019540537148714066,0.9967948794364929,0.2849743366241455,0.9182999730110168
130,0.01887688972055912,0.996995210647583,0.3109056353569031,0.9111999869346619
131,0.019313709810376167,0.9970552921295166,0.2837499678134918,0.9171000123023987
132,0.017757473513484,0.9977163672447205,0.2967003583908081,0.9158999919891357
133,0.0210778396576643,0.99609375,0.3111262321472168,0.9110000133514404
134,0.020420130342245102,0.9967347979545593,0.3044452369213104,0.9129999876022339
135,0.02155713550746441,0.9961738586425781,0.3079051673412323,0.9121000170707703
136,0.023050222545862198,0.9954527020454407,0.2939217984676361,0.9158999919891357
137,0.021316394209861755,0.9961938858032227,0.2994421124458313,0.9114999771118164
138,0.023435799404978752,0.9954928159713745,0.30509692430496216,0.9111999869346619
139,0.02909834310412407,0.9937499761581421,0.3091863989830017,0.9118000268936157
140,0.02864351123571396,0.9936898946762085,0.3262951076030731,0.9075000286102295
141,0.02872546948492527,0.993870198726654,0.317514568567276,0.9093000292778015
142,0.033546820282936096,0.9918469786643982,0.2979079484939575,0.9129999876022339
143,0.03773513808846474,0.990544855594635,0.3452710509300232,0.9014000296592712
144,0.03780848905444145,0.9903646111488342,0.31933051347732544,0.9085000157356262
145,0.0384160652756691,0.9899839758872986,0.3051340579986572,0.913100004196167
146,0.03143548220396042,0.9927884340286255,0.32016080617904663,0.9085999727249146
147,0.04032047837972641,0.9892628192901611,0.3401082158088684,0.9043999910354614
148,0.039742663502693176,0.9902443885803223,0.3560282289981842,0.8989999890327454
149,0.0402483195066452,0.9901041388511658,0.395036906003952,0.8913999795913696
150,0.02447427436709404,0.9952724575996399,0.28218933939933777,0.9171000123023987
151,0.017014795914292336,0.9973958134651184,0.275709867477417,0.9192000031471252
152,0.015388845466077328,0.9979968070983887,0.2734975516796112,0.9210000038146973
153,0.014286895282566547,0.998357355594635,0.26907476782798767,0.9225000143051147
154,0.012826436199247837,0.9988381266593933,0.2693180739879608,0.9229000210762024
155,0.012925054877996445,0.9987379908561707,0.2681747376918793,0.9229000210762024
156,0.011541684158146381,0.9992788434028625,0.26410338282585144,0.9230999946594238
157,0.011363866738975048,0.999218761920929,0.2644263505935669,0.925000011920929
158,0.010943845845758915,0.999258816242218,0.26146894693374634,0.9251000285148621
159,0.010932451114058495,0.9992387890815735,0.2618412971496582,0.9254000186920166
160,0.011124953627586365,0.9992788434028625,0.2597786784172058,0.9258999824523926
161,0.010333127342164516,0.9995192289352417,0.26175352931022644,0.9264000058174133
162,0.010413729585707188,0.9994391202926636,0.262140691280365,0.9246000051498413
163,0.010241793468594551,0.9995192289352417,0.257697194814682,0.9271000027656555
164,0.009703917428851128,0.9996594786643982,0.257892906665802,0.9271000027656555
165,0.010119668208062649,0.9994391202926636,0.25865811109542847,0.9258999824523926
166,0.01034604012966156,0.9992988705635071,0.2577923834323883,0.9262999892234802
167,0.009963184595108032,0.9996193647384644,0.25890886783599854,0.9261000156402588
168,0.009718789719045162,0.9996995329856873,0.25806623697280884,0.9265000224113464
169,0.009634860791265965,0.9997195601463318,0.2589563727378845,0.9269999861717224
170,0.009415228851139545,0.9997195601463318,0.25701484084129333,0.9266999959945679
171,0.009544190019369125,0.9996995329856873,0.25899550318717957,0.9259999990463257
172,0.00908676441758871,0.9997996687889099,0.256779283285141,0.9262999892234802
173,0.009113049134612083,0.9998196959495544,0.2554628252983093,0.927299976348877
174,0.00911461841315031,0.9997996687889099,0.2563369572162628,0.9264000058174133
175,0.009016149677336216,0.9998196959495544,0.2546873986721039,0.9272000193595886
176,0.009298537857830524,0.9997596144676208,0.25619247555732727,0.9276000261306763
177,0.00906718336045742,0.9997996687889099,0.2553711533546448,0.9264000058174133
178,0.009153270162642002,0.9997796416282654,0.2543431520462036,0.9282000064849854
179,0.00918300449848175,0.9998597502708435,0.25433340668678284,0.9269999861717224
180,0.00925286766141653,0.9997796416282654,0.2566791772842407,0.9269999861717224
181,0.008937549777328968,0.9998597502708435,0.2549021542072296,0.9280999898910522
182,0.009130819700658321,0.999839723110199,0.2539437711238861,0.9279999732971191
183,0.00876902136951685,0.9999399185180664,0.2560838460922241,0.9276999831199646
184,0.00894144456833601,0.9997996687889099,0.25404787063598633,0.9277999997138977
185,0.009190876968204975,0.9997996687889099,0.2540375590324402,0.9286999702453613
186,0.009082053788006306,0.9998196959495544,0.25431957840919495,0.9279000163078308
187,0.009197230450809002,0.9998597502708435,0.25307202339172363,0.9272000193595886
188,0.008907792158424854,0.999839723110199,0.2544587552547455,0.9277999997138977
189,0.008916408754885197,0.9997796416282654,0.2519534230232239,0.9269000291824341
190,0.008975990116596222,0.9998798370361328,0.25260797142982483,0.9273999929428101
191,0.009126453660428524,0.9997796416282654,0.25229212641716003,0.9282000064849854
192,0.008876407518982887,0.9998196959495544,0.25331249833106995,0.9276000261306763
193,0.009119004011154175,0.9998597502708435,0.2540977895259857,0.9280999898910522
194,0.00914531946182251,0.9998798370361328,0.25202322006225586,0.926800012588501
195,0.008965247310698032,0.9998196959495544,0.2528873682022095,0.9265999794006348
196,0.009076728485524654,0.9998798370361328,0.25422054529190063,0.9279000163078308
197,0.00895848497748375,0.999839723110199,0.2514461278915405,0.9262999892234802
198,0.008962568826973438,0.9998798370361328,0.2520849406719208,0.9279999732971191
199,0.008853624574840069,0.9998998641967773,0.24991534650325775,0.9284999966621399
